id,faculty_id,text,score,date,course,tough_grader,get_ready_to_read,participation_matters,extra_credit,group_projects,amazing_lectures,clear_grading_criteria,gives_good_feedback,inspirational,lots_of_homework,hilarious,beware_of_pop_quizzes,so_many_papers,caring,respected,lecture_heavy,test_heavy,graded_by_few_things,accessible_outside_class,online_savvy
40977389,70,"He's good at math but has absolutely no idea how to teach it. His lectures are erratic and confusing. The worksheets and problem sets don't match the midterms at all. Also, our practice midterms, which were last year's midterms, have been nothing like our actual midterms and were also much easier. Don't take this class if he is teaching it.",1,2025-04-18,SI602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40976953,70,"If I could describe in two words: ""Academic Malpractice"". Nothing says ""great course"" like chaos, failure, and a teaching team blaming students for their own incompetence. Lectures made no sense, homework felt randomized, and half the class bombed the midterm. This class is for math gods, not mortals. Avoid unless you hate yourself.",1,2025-04-18,SI602,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40906872,70,Try to avoid any classes with Grant. Hes passionate but simply doesn't know how to teach when it comes to people who are new to the subject matter. MSI is a program tailored for newer students to the field and the way he teaches is extremely erratic. He constantly provides wrong answers for in class problems and is utterly confusing. Good luck.,1,2025-04-09,SI602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40715667,70,"Math is already a tough subject for a lot of people and Schoenebeck does not make it easier. Clearly, he is very intelligent but does not know how to teach effectively. Very disorganized, does not provide enough guidance for problem-solving in class so homework is extremely challenging. Some HW/exam questions are extremely convoluted unnecessarily.",1,2025-02-27,SI602,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39970151,70,"Terribly disorganized with many mistakes in materials that will lead you off course. Not accommodating if something comes up and you miss class or need an extension, in a way that conflicts with the syllabus. Homeworks and projects have lazy errors that take a lot of time to fix before doing real work. I've taken two courses and this is a pattern.",1,2024-11-18,SI602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39019887,70,"I recommend providing yourself an extra textbook with more examples and solved problems for verifying understanding along the way. Material isn't very hard, but there's a lot and it's nice to have a solid set of practice problems in addition to class materials.",4,2024-04-03,SI602,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38993969,70,"this class has been nothing short of infuriating so far, which is shocking since it was already known to be so horrible as of last year, the first time it was offered. he can't properly or clearly convey many concepts and spends way too much class time in a disorganized state. exams have been fine so far, but most other things are so frustrating",2,2024-02-22,SI602,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37424840,70,The professor is fine.,5,2023-02-11,EECS376,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
27284031,70,Very arrogant and rude. Don't take 376 with him.,1,2016-11-30,EECS376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25591859,70,"Lectures were pretty confusing and he spent too long having students do exercises and not enough time teaching the material. He lectured pretty far above the level of the class, meaning most students were lost.",2,2015-12-08,EECS376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25172585,70,"The worst professor I have ever had. He knows nothing about how to teach a class. If you take his class, don't bother go to lectures, you are better on your own by just reading books.",1,2015-09-04,EECS376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24489878,70,"He is so boring and a poor teacher. Wastes time going over concepts not on the exams. Refuses to: allow students to use laptops, post lecture slides, record lectures, or generally improve classes for students.",2,2015-03-23,EECS376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21589739,70,"Schoenebeck is probably the best professor for this class. It's pretty hard material to communicate by spoken word; the textbook definitely contributed the most to my understanding. He writes pretty small, but is way more effective than the other professors at communicating examples. He really tries to help people to genuinely understand.",4,2013-04-23,EECS203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21546173,70,"P. Shoenebeck was a great professor for 203. He's one of those profs that is really interested in his work and wants his students to know why. He knows where his students have trouble, and will talk a lot about how the intro topics relate to advanced research, which is how you successfully get students interested in the topic.",5,2013-04-16,EECS203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21533734,70,Not bad. The class is pretty theoretical but he tries to make sure everyone understands whats going on. Go for his office hours if you have any doubts,4,2013-04-14,EECS203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39380319,75,The course was such a mess. Doesn't understand what a reduction from 3 credit hours to 1.5 should look like (the workload is supposed to be halved). Jackie should take over next time or Hess should stop only teaching 1.5 credit hour courses. The format was frustratingly chaotic as you had no idea what to expect any given week. Cannot recommend,3,2024-05-06,SI568,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38862800,75,She is nice and always eager to help people and comes up to people and asks them if they need help. The class is very easy.,5,2024-01-10,SI388,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38738756,75,"She was amazing! really caring and involved in our projects, and always there to help us out",5,2023-12-19,SI582,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38620483,75,The professor doesn't seem like she knows what she talks about. So late at grading things. Expects students to participate in 8am class while being so dry. She constantly preaches about accessibility and mental health but doesn't put it into action when students have a hard time ie. during finals week.,2,2023-12-12,SI388,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42648252,77,"Students he doesn't see as already polished struggle to receive meaningful engagement. His comments about class, race, diversity are often reductive & create an environment that's alienating for students from lower income or marginalized backgrounds. Has a lot of industry experience—it's a shame that he can't be a better resource to all students.",1,2026-02-26,33216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42622246,77,Good lecturer!,5,2026-02-18,33216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42323489,77,"Engaging at a lecturer at times but checked-out and seems like he has better things to do when you speak to him one-on-one. Also, my friend was taking an exam for another class when he busted into the room in the middle of it and demanded everyone to leave. Apparently he mistakenly thought he had the room booked. Caused a lot of panic.",1,2025-12-18,33216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42263779,77,"He offers concrete industry skills, but his interactions with students are frequently rude, discouraging, and dismissive. I personally experienced and heard repeated accounts of culturally insensitive remarks that made the classroom feel unwelcoming, particularly for students from marginalized and/or nontraditional backgrounds.",1,2025-12-15,33216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41528015,77,"Jim is a great professor, one of the very few professors at SI who has industry experience and knows what the industry is upto. If there is an option to take his section over any other professor, you HAVE to do it. He is also extremely understanding of students and is very accessible outside the class. Also brings in the best clients to work with.",5,2025-07-27,33216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40797945,77,I have taken 2 classes with Jim and they have been great! Clear instructions and a very knowledgeable professor. He also has good industry connections and has helped me a lot during my 2 years at University of Michigan.,5,2025-03-21,33216,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40765487,77,like i guess,3,2025-03-13,33216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39761611,77,Is a tough grader in SI 307 and takes off high percentage of points for small reasons. This is an intro class but he makes it very difficult for someone with no figma experience. My GSI was also very unhelpful. She would be on her phone for all of our discussion sections and would not go over the assignments.,1,2024-09-24,33216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37534652,77,Professor Jim provides you with the essentials for UX design. He claims from the beginning he's a tough grader because he compares your work to the industry standard. Any questions asked outside of class are provided with a thorough response. I enjoy his lectures since they are jam-packed with explanations. Homework is self-motivated.,5,2023-03-23,33216,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42517324,84,"Has funny moments! Had 4 homework assignments, a midterm, a group project, and dropped the final exam for the 4th homework. Midterm was pretty difficult, but the study guide was extremely helpful. Gave 2% grade boost if you attend 20 out of 22 lectures & labs. Lectures can be dry. Lenient grading on group project, make sure to include all sections!",3,2026-01-18,SI671,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
16002383,85,"Professional practice as a bunch of theory. Nice lady, best academic advisor I've had so far, but her class is a bore. Most of the articles are decently interesting, but the in-class lecture is a waste of time. One or two projects are okay, but expectations were not always clear about essays. Changed the syllabus several times too, if I remember.",3,2009-06-29,SI643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11423183,85,"Let's not beat around the bush: she may be a nice person, but her teaching style is a cure for insomnia. Seems like she wants to get back to her research, quick. Yet her scholarship is mediocre at best. Disengaged. Nice smile seems to hide a lack of interest in her students. Probably a great librarian, but that doesn't make a good teacher.",2,2006-01-26,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11243857,85,"Maybe she was better in her youth, but she just seemed old and feeble and not able to communicate very well. Her lectures were terribly boring. This was not an easy class.",3,2005-12-22,SI501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163718,85,"Not sure about the class. I really liked her alot. She was helpful and nice. I know that some people don't like the fact that you choose your own readings, but I appreciated getting to choose my own boring assignments rather than being forced into on.",5,2004-05-19,SI640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560999,85,No Comments,2,2003-12-29,SI667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015083,85,No Comments,1,2003-06-16,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30777347,87,"King has a teaching style that takes a while to get used to, but once you understand his approach and his expectations, youll find his class to be quite rewarding. Many of the lower reviews on this site were left mid-semester, so I think they are missing the full picture. Trust me, the ambiguities start to dissipate toward the end of the class.",5,2018-11-25,SI310,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
30769263,87,"A big concept of the course is ""ambiguity"" and I don't mean it's just one topic that's covered. The instructions, the lectures, the grading, everything is maddeningly unclear. I've never seen a professor lecture so much without ever actually saying anything. I even got my GSI to admit she had no idea what was going on despite her best efforts.",1,2018-11-21,SI310,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30489937,87,"Ambiguity is NOT what I want in a class. Everything about this class is ambiguous. And the readings are dense and ramble on and on, only a small percentage of it is important. And there is SO much of it.",1,2018-09-08,SI310,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
